house_id,address,zip,city,house_type,price_numeric,price_original,living_area_numeric,living_area_original,room,energy_label,url,scraped_at,price,living_area,latitude,longitude
89109126,Hudsonstraat 48-H,1018 VT,Amsterdam,Apartment,600000.0,€ 600.000 k.k.,92.0,92,2.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-hudsonstraat-48-h/89109126/,2024-12-20 22:26:11,€ 600.000 k.k.,92,52.3660422,4.854189499999999
43786340,Kromme Leimuidenstraat 15-2,1018 VT,Amsterdam,Apartment,700000.0,€ 700.000 k.k.,34.0,34,2.0,G,https://www.funda.nl/detail/koop/amsterdam/appartement-kromme-leimuidenstraat-15-2/43786340/,2024-12-20 22:26:11,€ 700.000 k.k.,34,52.3485549,4.8504507
89150103,Lumièrestraat 84,1019 HD,Amsterdam,Apartment,495000.0,€ 495.000 k.k.,139.0,139,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-lumierestraat-84/89150103/,2024-12-20 22:26:11,€ 495.000 k.k.,139,52.3547625,5.002746699999999
43743145,Veembroederhof 227,1019 HD,Amsterdam,Apartment,735000.0,€ 735.000 k.k.,139.0,139,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-veembroederhof-227/43743145/,2024-12-20 22:26:11,€ 735.000 k.k.,139,52.3764005,4.924449399999999
43742131,Stadionkade 24-H,1077 VM,Amsterdam,Apartment,1200000.0,€ 1.200.000 k.k.,105.0,105,3.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-stadionkade-24-h/43742131/,2024-12-20 22:26:11,€ 1.200.000 k.k.,105,52.3447799,4.8710556
43742742,Leusdenhof 169,1108 DE,Amsterdam,Apartment,270000.0,€ 270.000 k.k.,62.0,62,1.0,B,https://www.funda.nl/detail/koop/amsterdam/appartement-leusdenhof-169/43742742/,2024-12-20 22:26:11,€ 270.000 k.k.,62,52.3077759,4.9784655
43742723,Binnen Bantammerstraat 3-1,1011 CH,Amsterdam,Apartment,940000.0,€ 940.000 k.k.,142.0,142,4.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-binnen-bantammerstraat-3-1/43742723/,2024-12-20 22:26:11,€ 940.000 k.k.,142,52.3739515,4.901992799999999
43741184,Vancouverstraat 16-H,1056 DW,Amsterdam,Apartment,500000.0,€ 500.000 k.k.,59.0,59,2.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-vancouverstraat-16-h/43741184/,2024-12-20 22:26:11,€ 500.000 k.k.,59,52.3731974,4.8543087
43741169,Arent Janszoon Ernststraat 771,1082 LK,Amsterdam,Apartment,450000.0,€ 450.000 k.k.,80.0,80,3.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-arent-janszoon-ernststraat-771/43741169/,2024-12-20 22:26:11,€ 450.000 k.k.,80,52.3319424,4.871014199999999
43741096,Westerlengte 123,1034 TA,Amsterdam,Apartment,295000.0,€ 295.000 k.k.,59.0,59,1.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-westerlengte-123/43741096/,2024-12-20 22:26:11,€ 295.000 k.k.,59,52.4128504,4.9191269
43741951,Alblasstraat 7-2,1079 ZG,Amsterdam,Apartment,950000.0,€ 950.000 k.k.,104.0,104,3.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-alblasstraat-7-2/43741951/,2024-12-20 22:26:11,€ 950.000 k.k.,104,52.3426325,4.8995466
43741905,Hasebroekstraat 21-2,1053 CL,Amsterdam,Apartment,350000.0,€ 350.000 k.k.,52.0,52,1.0,D,https://www.funda.nl/detail/koop/amsterdam/appartement-hasebroekstraat-21-2/43741905/,2024-12-20 22:26:11,€ 350.000 k.k.,52,52.3661918,4.8663406
43741904,Polderweg 178,1093 KP,Amsterdam,Apartment,775000.0,€ 775.000 k.k.,118.0,118,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-polderweg-178/43741904/,2024-12-20 22:26:11,€ 775.000 k.k.,118,52.3574898,4.928852500000001
43741985,Alexanderplein 7-C,1018 CG,Amsterdam,Apartment,299500.0,€ 299.500 k.k.,36.0,36,1.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-alexanderplein-7-c/43741985/,2024-12-20 22:26:11,€ 299.500 k.k.,36,52.36379220000001,4.9202352
43741665,Dudok de Withof 43,1067 RV,Amsterdam,House,449000.0,€ 449.000 k.k.,80.0,80,3.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-dudok-de-withof-43/43741665/,2024-12-20 22:26:11,€ 449.000 k.k.,80,52.3736164,4.7990851
43741427,Gustav Mahlerlaan 545-A,1082 MK,Amsterdam,Apartment,1395000.0,€ 1.395.000 k.k.,132.0,132,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-gustav-mahlerlaan-545-a/43741427/,2024-12-20 22:26:11,€ 1.395.000 k.k.,132,52.33653940000001,4.8727186
43744708,Kantershof 229,1104 GL,Amsterdam,House,475000.0,€ 475.000 k.k.,92.0,92,3.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-kantershof-229/43744708/,2024-12-20 22:26:11,€ 475.000 k.k.,92,52.3196534,4.9879604
43749046,Josephus Jittastraat 33,1063 NJ,Amsterdam,House,500000.0,€ 500.000 k.k.,80.0,80,4.0,D,https://www.funda.nl/detail/koop/amsterdam/huis-josephus-jittastraat-33/43749046/,2024-12-20 22:26:11,€ 500.000 k.k.,80,52.3815254,4.8147757
43749037,Adam van Germezhof 33,1065 TE,Amsterdam,House,525000.0,€ 525.000 k.k.,77.0,77,2.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-adam-van-germezhof-33/43749037/,2024-12-20 22:26:11,€ 525.000 k.k.,77,52.35371790000001,4.828872899999999
43749017,IJdoornlaan 1477,1034 BM,Amsterdam,House,750000.0,€ 750.000 k.k.,133.0,133,4.0,A,https://www.funda.nl/detail/koop/amsterdam/huis-ijdoornlaan-1477/43749017/,2024-12-20 22:26:11,€ 750.000 k.k.,133,52.4075612,4.9183188
43749655,Turbón 2,1060 PC,Amsterdam,House,600000.0,€ 600.000 k.k.,129.0,129,4.0,A,https://www.funda.nl/detail/koop/amsterdam/huis-turbon-2/43749655/,2024-12-20 22:26:11,€ 600.000 k.k.,129,52.3503238,4.7739123
43733090,Bethaniëndwarsstraat 8-H,1012 CB,Amsterdam,Apartment,800000.0,€ 800.000 k.k.,51.0,51,1.0,F,https://www.funda.nl/detail/koop/amsterdam/huis-bethaniendwarsstraat-8-h/43733090/,2024-12-20 22:26:11,€ 800.000 k.k.,51,52.3715114,4.8978628
43731984,Keverberg 60,1082 BE,Amsterdam,House,1049000.0,€ 1.049.000 k.k.,164.0,164,5.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-keverberg-60/43731984/,2024-12-20 22:26:11,€ 1.049.000 k.k.,164,52.3235943,4.8709706
43730055,Marga Klompélaan 14,1067 TX,Amsterdam,House,595000.0,€ 595.000 k.k.,129.0,129,4.0,B,https://www.funda.nl/detail/koop/amsterdam/huis-marga-klompelaan-14/43730055/,2024-12-20 22:26:11,€ 595.000 k.k.,129,52.3785659,4.7917951
43730646,Nieuwe Ridderstraat 10,1011 CP,Amsterdam,House,989000.0,€ 989.000 k.k.,142.0,142,4.0,,https://www.funda.nl/detail/koop/amsterdam/huis-nieuwe-ridderstraat-10/43730646/,2024-12-20 22:26:11,€ 989.000 k.k.,142,52.373468,4.901945
43739446,Kraaipanstraat 34,1091 PL,Amsterdam,House,1495000.0,€ 1.495.000 k.k.,183.0,183,6.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-kraaipanstraat-34/43739446/,2024-12-20 22:26:11,€ 1.495.000 k.k.,183,52.3523386,4.9194213
43738760,Kadoelenweg 288,1035 NR,Amsterdam,House,850000.0,€ 850.000 k.k.,123.0,123,5.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-kadoelenweg-288/43738760/,2024-12-20 22:26:11,€ 850.000 k.k.,123,52.4148079,4.9071352
43736704,Hoekenes 26,1068 MT,Amsterdam,House,1050000.0,€ 1.050.000 k.k.,221.0,221,6.0,E,https://www.funda.nl/detail/koop/amsterdam/huis-hoekenes-26/43736704/,2024-12-20 22:26:11,€ 1.050.000 k.k.,221,52.3596024,4.7988892
43736779,Dorpsweg Ransdorp 30,1028 BP,Amsterdam,House,1295000.0,€ 1.295.000 k.k.,186.0,186,5.0,A,https://www.funda.nl/detail/koop/amsterdam/huis-dorpsweg-ransdorp-30/43736779/,2024-12-20 22:26:11,€ 1.295.000 k.k.,186,52.39205639999999,4.9951079
43735406,Hillenraadt 40,1083 AJ,Amsterdam,House,975000.0,€ 975.000 k.k.,132.0,132,3.0,E,https://www.funda.nl/detail/koop/amsterdam/huis-hillenraadt-40/43735406/,2024-12-20 22:26:11,€ 975.000 k.k.,132,52.324071,4.8869208
43774539,Sint Willibrordusstraat 27-3,1017 VE,Amsterdam,Apartment,550000.0,€ 550.000 k.k.,69.0,69,2.0,A+++,https://www.funda.nl/detail/koop/amsterdam/appartement-sint-willibrordusstraat-27-3/43774539/,2024-12-20 22:26:11,€ 550.000 k.k.,69,52.3548316,4.9038793
43605407,Noorderakerweg 283,1069 LT,Amsterdam,House,1150000.0,€ 1.150.000 v.o.n.,198.0,198,5.0,A,https://www.funda.nl/detail/koop/amsterdam/huis-noorderakerweg-283/43605407/,2024-12-20 22:26:11,€ 1.150.000 v.o.n.,198,52.3490382,4.776650399999999
43797216,Lutonhof 461,1043 EG,Amsterdam,Apartment,725000.0,€ 725.000 k.k.,94.0,94,3.0,A+,https://www.funda.nl/detail/koop/amsterdam/appartement-lutonhof-461/43797216/,2024-12-20 22:26:11,€ 725.000 k.k.,94,52.386474,4.8361974
43773784,Nieuwevaartweg 5,1019 AL,Amsterdam,Apartment,550000.0,€ 550.000 k.k.,93.0,93,2.0,A++,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwevaartweg-5/43773784/,2024-12-20 22:26:11,€ 550.000 k.k.,93,52.36784919999999,4.9537099
43713802,Zaanstraat 457,1013 SH,Amsterdam,Apartment,971781.0,€ 971.781 v.o.n.,87.0,87,3.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-zaanstraat-457/43713802/,2024-12-20 22:26:11,€ 971.781 v.o.n.,87,52.39279089999999,4.8708973
43793373,Bottelarijstraat 25,1019 VC,Amsterdam,Apartment,1295000.0,€ 1.295.000 k.k.,152.0,152,3.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-bottelarijstraat-25/43793373/,2024-12-20 22:26:11,€ 1.295.000 k.k.,152,52.3689127,4.9493722
43772474,Appartement (Bouwnr. 4),1069 LW,Amsterdam,Apartment,540000.0,€ 540.000 k.k.,93.0,93,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-appartement-0-ong/43772474/,2024-12-20 22:26:11,€ 540.000 k.k.,93,52.35200829999999,4.779439099999999
43772462,Appartement (Bouwnr. 6),1069 LW,Amsterdam,Apartment,515000.0,€ 515.000 k.k.,86.0,86,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-appartement-0-ong/43772462/,2024-12-20 22:26:11,€ 515.000 k.k.,86,52.35200829999999,4.779439099999999
43772461,Appartement (Bouwnr. 3),1069 LW,Amsterdam,Apartment,570000.0,€ 570.000 k.k.,96.0,96,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-appartement-0-ong/43772461/,2024-12-20 22:26:11,€ 570.000 k.k.,96,52.35200829999999,4.779439099999999
43772460,Appartement (Bouwnr. 5),1069 LW,Amsterdam,Apartment,550000.0,€ 550.000 k.k.,88.0,88,1.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-appartement-0-ong/43772460/,2024-12-20 22:26:11,€ 550.000 k.k.,88,52.35200829999999,4.779439099999999
43772469,Appartement (Bouwnr. 2),1069 LW,Amsterdam,Apartment,540000.0,€ 540.000 k.k.,93.0,93,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-appartement-0-ong/43772469/,2024-12-20 22:26:11,€ 540.000 k.k.,93,52.35200829999999,4.779439099999999
43772467,Appartement (Bouwnr. 1),1069 LW,Amsterdam,Apartment,495000.0,€ 495.000 k.k.,85.0,85,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-appartement-0-ong/43772467/,2024-12-20 22:26:11,€ 495.000 k.k.,85,52.35200829999999,4.779439099999999
43730750,Dam 5-H,1012 JS,Amsterdam,Apartment,2250000.0,€ 2.250.000 k.k.,129.0,129,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-dam-5-h/43730750/,2024-12-20 22:26:11,€ 2.250.000 k.k.,129,52.3730665,4.8942071
42747124,SPOT Amsterdam | Crystal (Bouwnr. 92),1101 DA,Amsterdam,Apartment,604000.0,€ 604.000 v.o.n.,93.0,93,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-spot-amsterdam-crystal-0-ong/42747124/,2024-12-20 22:26:11,€ 604.000 v.o.n.,93,52.3675734,4.9041389
42747110,SPOT Amsterdam | Crystal (Bouwnr. 56),1101 DA,Amsterdam,Apartment,505000.0,€ 505.000 v.o.n.,79.0,79,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-spot-amsterdam-crystal-0-ong/42747110/,2024-12-20 22:26:11,€ 505.000 v.o.n.,79,52.3675734,4.9041389
43743296,Nieuwe Prinsengracht 62-3,1018 VT,Amsterdam,Apartment,335000.0,€ 335.000 k.k.,34.0,34,1.0,G,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwe-prinsengracht-62-3/43743296/,2024-12-20 22:26:11,€ 335.000 k.k.,34,52.363557,4.908205
43740122,Tollensstraat 66-D,1053 RW,Amsterdam,Apartment,400000.0,€ 400.000 k.k.,43.0,43,1.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-tollensstraat-66-d/43740122/,2024-12-20 22:26:11,€ 400.000 k.k.,43,52.36666289999999,4.8691491
43740884,Voordek 34,1034 ST,Amsterdam,Apartment,400000.0,€ 400.000 k.k.,87.0,87,6.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-voordek-34/43740884/,2024-12-20 22:26:11,€ 400.000 k.k.,87,52.4115091,4.916028600000001
43711979,The Hemony Amsterdam,1000 AA,Amsterdam,House,1050000.0,€ 1.050.000 - € 2.500.000 v.o.n.,0.0,0,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-the-hemony/43711979/,2024-12-20 22:26:11,€ 1.050.000 - € 2.500.000 v.o.n.,0,52.3675734,4.9041389
43611450,De Werf Bij De Sluis In Muiden,1000 AA,Muiden,House,2300000.0,€ 2.300.000 - € 2.400.000 v.o.n.,0.0,0,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/muiden/project-de-werf-bij-de-sluis-in-muiden/43611450/,2024-12-20 22:26:11,€ 2.300.000 - € 2.400.000 v.o.n.,0,52.33112389999999,5.0689183
42943358,De Oosterlingen Amsterdam,1000 AA,Amsterdam,House,365000.0,€ 365.000 - € 1.890.000 v.o.n.,0.0,0,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-de-oosterlingen/42943358/,2024-12-20 22:26:11,€ 365.000 - € 1.890.000 v.o.n.,0,52.3723308,4.9312244
43771615,Noorderakerweg 90,1069 LW,Amsterdam,House,495000.0,€ 495.000 - € 570.000 v.o.n.,90.5,85 - 96,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-noorderakerweg-90/43771615/,2024-12-20 22:26:11,€ 495.000 - € 570.000 v.o.n.,85 - 96,52.3511027,4.7780961
43604984,Roof Garden Blok D,1043 BZ,Amsterdam,House,452809.0,€ 452.809 - € 583.209 v.o.n.,69.5,60 - 79,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-roof-garden-blok-d/43604984/,2024-12-20 22:26:11,€ 452.809 - € 583.209 v.o.n.,60 - 79,52.387967,4.8284208
43512007,Zoë,1095,Amsterdam,House,400000.0,€ 400.000 - € 1.630.000 v.o.n.,103.5,40 - 167,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-zoe/43512007/,2024-12-20 22:26:11,€ 400.000 - € 1.630.000 v.o.n.,40 - 167,52.35902600000001,4.961196699999999
43469687,Bredius,1013 SG,Amsterdam,House,966781.0,€ 966.781 - € 1.345.723 v.o.n.,107.5,87 - 128,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-bredius/43469687/,2024-12-20 22:26:11,€ 966.781 - € 1.345.723 v.o.n.,87 - 128,52.3921953,4.8709125
42341708,Bajeskwartier | The Martin,1096,Amsterdam,House,440000.0,€ 440.000 - € 1.150.000 v.o.n.,99.0,49 - 149,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-bajeskwartier-the-martin/42341708/,2024-12-20 22:26:11,€ 440.000 - € 1.150.000 v.o.n.,49 - 149,52.33713299999999,4.925117
42299105,Bajeskwartier | The Starling,1096 AG,Amsterdam,House,400000.0,€ 400.000 - € 1.100.000 v.o.n.,97.0,45 - 149,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-bajeskwartier-the-starling/42299105/,2024-12-20 22:26:11,€ 400.000 - € 1.100.000 v.o.n.,45 - 149,52.33713299999999,4.925117
42297648,Roof Garden Blok C,1043 BZ,Amsterdam,House,452494.0,€ 452.494 - € 723.459 v.o.n.,83.5,62 - 105,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-roof-garden-blok-c/42297648/,2024-12-20 22:26:11,€ 452.494 - € 723.459 v.o.n.,62 - 105,52.387967,4.8284208
42869884,Elements,1096 AC,Amsterdam,House,420000.0,€ 420.000 - € 2.495.000 v.o.n.,122.5,39 - 206,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-elements/42869884/,2024-12-20 22:26:11,€ 420.000 - € 2.495.000 v.o.n.,39 - 206,52.3403033,4.916960599999999
42715911,SPOT Amsterdam | Crystal,1101 DA,Amsterdam,House,350331.0,€ 350.331 - € 755.000 v.o.n.,88.5,58 - 119,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-spot-amsterdam-crystal/42715911/,2024-12-20 22:26:11,€ 350.331 - € 755.000 v.o.n.,58 - 119,52.3675734,4.9041389
43779446,Roof Garden Blok B,1043 BZ,Amsterdam,House,350328.0,€ 350.328 - € 726.762 v.o.n.,74.0,39 - 109,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-roof-garden-blok-b/43779446/,2024-12-20 22:26:11,€ 350.328 - € 726.762 v.o.n.,39 - 109,52.387967,4.8284208
42296663,Up North,1032 HZ,Amsterdam,House,512500.0,€ 512.500 - € 723.500 v.o.n.,78.0,66 - 90,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-up-north/42296663/,2024-12-20 22:26:11,€ 512.500 - € 723.500 v.o.n.,66 - 90,52.3983563,4.9083371
43754502,Oud-Osdorp,1067 SX,Amsterdam,House,1375000.0,€ 1.375.000 - € 1.595.000 v.o.n.,227.5,194 - 261,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-oud-osdorp/43754502/,2024-12-20 22:26:11,€ 1.375.000 - € 1.595.000 v.o.n.,194 - 261,52.3660393,4.784929
43624317,GEINS Stadswoningen,1106 DV,Amsterdam,House,490000.0,€ 490.000 - € 496.904 v.o.n.,99.0,99,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-geins-stadswoningen/43624317/,2024-12-20 22:26:11,€ 490.000 - € 496.904 v.o.n.,99,52.3543068,4.8808281
43549030,SPOT Amsterdam | Scarlet,1101 DA,Amsterdam,House,414000.0,€ 414.000 - € 1.190.250 v.o.n.,114.0,63 - 165,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-spot-amsterdam-scarlet/43549030/,2024-12-20 22:26:11,€ 414.000 - € 1.190.250 v.o.n.,63 - 165,52.3675734,4.9041389
43529873,ACE Amsterdam | Slice,1064 AB,Amsterdam,House,458000.0,€ 458.000 - € 655.000 v.o.n.,94.0,61 - 127,0.0,A+++++,https://www.funda.nl/detail/nieuwbouw/amsterdam/project-ace-amsterdam-slice/43529873/,2024-12-20 22:26:11,€ 458.000 - € 655.000 v.o.n.,61 - 127,52.364639,4.8981835
43728696,Haparandaweg 906,1053 RW,Amsterdam,Apartment,675000.0,€ 675.000 k.k.,43.0,43,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-haparandaweg-906/43728696/,2024-12-20 22:26:11,€ 675.000 k.k.,43,52.39522239999999,4.8780815
43733138,Ambachtslaan 23,1034 ST,Amsterdam,House,585000.0,€ 585.000 k.k.,87.0,87,6.0,A,https://www.funda.nl/detail/koop/assendelft/huis-ambachtslaan-23/43733138/,2024-12-20 22:26:11,€ 585.000 k.k.,87,52.489371,4.7559895
43768958,Hannie Schaftstraat 72,1033 WZ,Amsterdam,House,415000.0,€ 415.000 k.k.,70.0,70,3.0,B,https://www.funda.nl/detail/koop/purmerend/huis-hannie-schaftstraat-72/43768958/,2024-12-20 22:26:11,€ 415.000 k.k.,70,52.5067564,4.9718207
43740770,Kermispad 47,1033 WZ,Amsterdam,Apartment,375000.0,€ 375.000 k.k.,70.0,70,3.0,B,https://www.funda.nl/detail/koop/amsterdam/appartement-kermispad-47/43740770/,2024-12-20 22:26:11,€ 375.000 k.k.,70,52.4167814,4.8844132
43749399,Rijnstraat 21-2,1078 PV,Amsterdam,Apartment,549000.0,€ 549.000 k.k.,75.0,75,2.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-rijnstraat-21-2/43749399/,2024-12-20 22:26:11,€ 549.000 k.k.,75,52.3480733,4.9048812
43749185,Loenermark 856,1025 VP,Amsterdam,Apartment,350000.0,€ 350.000 k.k.,70.0,70,2.0,B,https://www.funda.nl/detail/koop/amsterdam/appartement-loenermark-856/43749185/,2024-12-20 22:26:11,€ 350.000 k.k.,70,52.3978537,4.930352500000001
43749173,Insulindeweg 410,1094 MG,Amsterdam,Apartment,575000.0,€ 575.000 k.k.,87.0,87,3.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-insulindeweg-410/43749173/,2024-12-20 22:26:11,€ 575.000 k.k.,87,52.36112499999999,4.937999100000001
43749033,Nicolaas Witsenkade 48-E,1017 ZV,Amsterdam,Apartment,775000.0,€ 775.000 k.k.,71.0,71,2.0,B,https://www.funda.nl/detail/koop/amsterdam/appartement-nicolaas-witsenkade-48-e/43749033/,2024-12-20 22:26:11,€ 775.000 k.k.,71,52.3582842,4.8984681
43749073,Nicolaas Witsenkade 48-B,1017 ZV,Amsterdam,Apartment,545000.0,€ 545.000 k.k.,46.0,46,1.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-nicolaas-witsenkade-48-b/43749073/,2024-12-20 22:26:11,€ 545.000 k.k.,46,52.3582697,4.8984926
43749955,Nicolaas Witsenkade 48-A,1017 ZV,Amsterdam,Apartment,625000.0,€ 625.000 k.k.,51.0,51,1.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-nicolaas-witsenkade-48-a/43749955/,2024-12-20 22:26:11,€ 625.000 k.k.,51,52.358264,4.898458799999999
43749673,Hectorstraat 28-1,1076 PS,Amsterdam,Apartment,550000.0,€ 550.000 k.k.,57.0,57,2.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-hectorstraat-28-1/43749673/,2024-12-20 22:26:11,€ 550.000 k.k.,57,52.34441589999999,4.8654231
43749663,Jan Bernardusstraat 21-HR,1091 TS,Amsterdam,Apartment,400000.0,€ 400.000 k.k.,33.0,33,1.0,B,https://www.funda.nl/detail/koop/amsterdam/appartement-jan-bernardusstraat-21-hr/43749663/,2024-12-20 22:26:11,€ 400.000 k.k.,33,52.3500504,4.9137569
43645104,,1016,Amsterdam,Apartment,795000.0,€ 795.000 k.k.,92.0,92,3.0,C,https://www.funda.nl/detail/koop/amsterdam/appartement-realengracht-34/43645104/,2024-12-20 22:26:11,€ 795.000 k.k.,92,52.3711467,4.8837046
89055493,,1060,Amsterdam,Apartment,850000.0,€ 850.000 k.k.,80.0,80,4.0,D,https://www.funda.nl/detail/koop/amsterdam/appartement-weerdestein-138/89055493/,2024-12-20 22:26:11,€ 850.000 k.k.,80,52.3675734,4.9041389
43711612,Laurierstraat 11-B,,Amsterdam,Apartment,1100000.0,€ 1.100.000 k.k.,0.0,0,3.0,,https://www.funda.nl/detail/koop/amsterdam/appartement-laurierstraat-11-b/43711612/,2024-12-20 22:26:11,€ 1.100.000 k.k.,0,52.3724621,4.8821995
43564638,Zwaagdijk 278,,Amsterdam,House,1195000.0,€ 1.195.000 k.k.,0.0,0,0.0,,https://www.funda.nl/detail/koop/zwaagdijk-oost/huis-zwaagdijk-278/43564638/,2024-12-20 22:26:11,€ 1.195.000 k.k.,0,52.3675734,4.9041389
43745049,Fluitekruidpad 2,,Amsterdam,House,424000.0,€ 424.000 k.k.,0.0,0,0.0,,https://www.funda.nl/detail/koop/akersloot/huis-fluitekruidpad-2/43745049/,2024-12-20 22:26:11,€ 424.000 k.k.,0,52.3675734,4.9041389
43713251,Nieuwe Looiersstraat 98-B,1017 VE,Amsterdam,Apartment,699000.0,€ 699.000 k.k.,59.0,59,1.0,A++,https://www.funda.nl/detail/koop/amsterdam/appartement-nieuwe-looiersstraat-98-b/43713251/,2024-12-20 22:26:11,€ 699.000 k.k.,59,52.360513,4.8941324
43731355,Tolstraat 123-2,1018 VT,Amsterdam,Apartment,550000.0,€ 550.000 k.k.,34.0,34,2.0,G,https://www.funda.nl/detail/koop/amsterdam/appartement-tolstraat-123-2/43731355/,2024-12-20 22:26:11,€ 550.000 k.k.,34,52.352596,4.904756
43791156,Stoombootweg 22,1077 VM,Amsterdam,House,1450000.0,€ 1.450.000 k.k.,105.0,105,3.0,C,https://www.funda.nl/detail/koop/amsterdam/huis-stoombootweg-22/43791156/,2024-12-20 22:26:11,€ 1.450.000 k.k.,105,52.4166184,4.9008695
89198163,Esmoreitstraat 26-3,1019 HD,Amsterdam,Apartment,750000.0,€ 750.000 k.k.,139.0,139,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-esmoreitstraat-26-3/89198163/,2024-12-20 22:26:11,€ 750.000 k.k.,139,52.3774317,4.8518573
43749590,Pieter Calandlaan 1063,1069 SC,Amsterdam,Apartment,495000.0,€ 495.000 k.k.,105.0,105,3.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-pieter-calandlaan-1063/43749590/,2024-12-20 22:26:11,€ 495.000 k.k.,105,52.3514102,4.798029
43749467,Borneolaan 281,1019 HZ,Amsterdam,Apartment,707000.0,€ 707.000 k.k.,108.0,108,3.0,A+,https://www.funda.nl/detail/koop/amsterdam/appartement-borneolaan-281/43749467/,2024-12-20 22:26:11,€ 707.000 k.k.,108,52.3717232,4.937478899999999
43748135,Molukkenstraat 155-1,1095 BD,Amsterdam,Apartment,450000.0,€ 450.000 k.k.,47.0,47,3.0,D,https://www.funda.nl/detail/koop/amsterdam/appartement-molukkenstraat-155-1/43748135/,2024-12-20 22:26:11,€ 450.000 k.k.,47,52.36056319999999,4.940360399999999
43748900,Antonie Heinsiusstraat 40,1052 EP,Amsterdam,Apartment,750000.0,€ 750.000 k.k.,98.0,98,2.0,A,https://www.funda.nl/detail/koop/amsterdam/appartement-antonie-heinsiusstraat-40/43748900/,2024-12-20 22:26:11,€ 750.000 k.k.,98,52.380346,4.8745883
43748865,Nachtwachtlaan 258,1058 EJ,Amsterdam,Apartment,559000.0,€ 559.000 k.k.,98.0,98,3.0,D,https://www.funda.nl/detail/koop/amsterdam/appartement-nachtwachtlaan-258/43748865/,2024-12-20 22:26:11,€ 559.000 k.k.,98,52.362367,4.843248099999999
